t,nu,I12
-0.02931,660014606.6563361,-0.46625240412015684
-0.0293,664022819.4465212,-0.47279724411480356
-0.02929,668031749.6490476,-0.501166257901666
-0.02928,672041382.6756318,-0.5012213344291686
-0.02927,676051703.9379903,-0.4950711464878918
-0.02926,680062698.8478394,-0.5065844289643544
-0.02925,684074352.8168952,-0.512556400126704
-0.02924,688086651.2568761,-0.5353366845767797
-0.02923,692099579.5794952,-0.5245339546351765
-0.02922,696113123.1964703,-0.5128776445321725
-0.02921,700127267.5195178,-0.5353366845767797
-0.0292,704141997.9603542,-0.5296109939172796
-0.02919,708157299.9306958,-0.5245339546351765
-0.02918,712173158.842259,-0.5296109939172796
-0.02917,716189560.1067603,-0.5128776445321725
-0.02916,720206489.1359173,-0.5245339546351765
-0.02915,724223931.3414434,-0.5239465423517419
-0.02914,728241872.1350569,-0.501166257901666
-0.02913,732260296.9284737,-0.5012213344291686
-0.02912,736279191.1334105,-0.4895650243261647
-0.02911,740298540.1615834,-0.4897761156766282
-0.0291,744318329.4247088,-0.47838597345159034
-0.02909,748338544.3345033,-0.44293978391414907
-0.02908,752359170.3026832,-0.44901801658204143
-0.02907,756380192.7409663,-0.43750473410557883
-0.02906,760401597.061066,-0.421435262326401
-0.02905,764423368.6747004,-0.4036074035126372
-0.02904,768445492.9935853,-0.3920757634122761
-0.02903,772467955.4294376,-0.36134561319312153
-0.02902,776490741.3939738,-0.3496893030901176
-0.02901,780513836.2989099,-0.3380329929871138
-0.029,784537225.5559622,-0.3303141245260981
-0.02899,788560894.5768487,-0.28829100250902656
-0.02898,792584828.7732829,-0.2680951323690902
-0.02897,796609013.5569826,-0.24478251216308236
-0.02896,800633434.3396642,-0.24216444210758228
-0.02895,804658076.5330442,-0.2214698919570745
-0.02894,808682925.5488389,-0.21641270227571946
-0.02893,812707966.7987643,-0.18421251962340165
-0.02892,816733185.6945374,-0.1614429614050549
-0.02891,820758567.647874,-0.1381593897175512
-0.0289,824784098.0704923,-0.10378476090324953
-0.02889,828809762.3741058,-0.08072148070252738
-0.02888,832835545.9704319,-0.06907969485877553
-0.02887,836861434.2711877,-0.04662524041201579
-0.02886,840887412.6880889,-0.03459492030108322
-0.02885,844913466.6328522,-0.02278028445007569
-0.02884,848939581.5171938,0.011656310103003867
-0.02883,852965742.7528303,0.04662524041201566
-0.02882,856991935.7514794,0.04612656040144429
-0.02881,861018145.9248546,0.06993786061802353
-0.0288,865044358.6846737,0.08059297733523821
-0.02879,869070559.4426531,0.11531640100361061
-0.02878,873096733.610509,0.11531640100361061
-0.02877,877122866.5999583,0.14967267219401387
-0.02876,881148943.8227168,0.14967267219401387
-0.02875,885174950.6905011,0.1480718489254924
-0.02874,889200872.6150277,0.1865009616480627
-0.02873,893226695.0080141,0.17085213337556815
-0.02872,897252403.2811742,0.19572580209986432
-0.02871,901277982.8462255,0.20723908457632695
-0.0287,905303419.1148844,0.23312620206007842
-0.02869,909328697.4988675,0.21910116190686027
-0.02868,913353803.4098911,0.21641270227571965
-0.02867,917378722.2596714,0.21641270227571965
-0.02866,921403439.4599249,0.24177893200571476
-0.02865,925427940.4223695,0.2564388222660863
-0.02864,929452210.5587184,0.25329221448217737
-0.02863,933476235.2806898,0.2680951323690902
-0.02862,937500000.0,0.2680951323690902
-0.02861,941522678.5382934,0.23919298672579542
-0.0286,945543492.7249507,0.2680951323690902
-0.02859,949562499.9832934,0.2564388222660863
-0.02858,953579757.7366424,0.24177893200571476
-0.02857,957595323.408319,0.23063280200722133
-0.02856,961609254.4216455,0.24478251216308236
-0.02855,965621608.1999402,0.21910116190686027
-0.02854,969632442.166526,0.21875236705278955
-0.02853,973641813.7447234,0.2214698919570745
-0.02852,977649780.3578541,0.20981358185407056
-0.02851,981656399.4292389,0.19815727175106662
-0.0285,985661728.382199,0.15946199115053028
-0.02849,989665824.6400555,0.1366817067004545
-0.02848,993668745.6261308,0.14967267219401387
-0.02847,997670548.7637433,0.12664610724108866
-0.02846,1001671291.4762156,0.10251128002534089
-0.02845,1005671031.1868687,0.10490679092703518
-0.02844,1009669825.3190238,0.09325048082403126
-0.02843,1013667731.2960018,0.05756641238231299
-0.02842,1017664806.5411242,0.03459492030108322
-0.02841,1021661108.4777117,0.03496893030901173
-0.0284,1025656694.5290858,0.023312620206007797
-0.02839,1029651622.1185684,-0.01151328247646261
-0.02838,1033645948.6694785,-0.02331262020600793
-0.02837,1037639731.6051383,-0.04662524041201579
-0.02836,1041633028.3488688,-0.06993786061802353
-0.02835,1045625896.3239914,-0.09325048082403138
-0.02834,1049618392.953827,-0.10490679092703531
-0.02833,1053610575.6616969,-0.1381593897175512
-0.02832,1057602501.870922,-0.17085213337556795
-0.02831,1061594229.004825,-0.18450624160577705
-0.0283,1065585814.4867239,-0.19815727175106676
-0.02829,1069577315.7399416,-0.21875236705278936
-0.02828,1073568790.187799,-0.23312620206007842
-0.02827,1077560295.2536173,-0.27336341340090875
-0.02826,1081551888.3607175,-0.28829100250902656
-0.02825,1085543626.9324207,-0.27975144247209416
-0.02824,1089535568.3920481,-0.3228859228101098
-0.02823,1093527770.1629207,-0.34594920301083193
-0.02822,1097520289.6683614,-0.3496893030901176
-0.02821,1101513184.3316882,-0.36134561319312153
-0.0282,1105506511.5762234,-0.3846582333991294
-0.02819,1109500328.8252885,-0.402964886676191
-0.02818,1113494693.5022042,-0.4196271637081412
-0.02817,1117489663.0302923,-0.4450245779729475
-0.02816,1121485294.832873,-0.4312834738111451
-0.02815,1125481646.3332684,-0.4669958312265525
-0.02814,1129478774.9548001,-0.47279724411480356
-0.02813,1133476738.1207874,-0.46625240412015684
-0.02812,1137475593.254552,-0.5071891695004307
-0.02811,1141475397.779415,-0.4897761156766282
-0.0281,1145476209.1186976,-0.4895650243261647
-0.02809,1149478084.6957216,-0.5189238045162479
-0.02808,1153481081.9338071,-0.5012213344291686
-0.02807,1157485258.2562757,-0.5012213344291686
-0.02806,1161490671.0864487,-0.5065844289643544
-0.02805,1165497377.8476484,-0.530455444616609
-0.02804,1169505435.9631932,-0.5249007842757842
-0.02803,1173514902.8564055,-0.5073921644158867
-0.02802,1177525835.9506063,-0.5249007842757842
-0.02801,1181538292.6691175,-0.5239465423517419
-0.028,1185552330.4352589,-0.5128776445321725
-0.02799,1189568006.6723523,-0.5012213344291686
-0.02798,1193585378.803719,-0.5012213344291686
-0.02797,1197604504.2526813,-0.49591829906708773
-0.02796,1201625440.4425578,-0.49066812443171126
-0.02795,1205648244.7966704,-0.4846474286337448
-0.02794,1209672974.7383406,-0.4678463512023294
-0.02793,1213699687.6908896,-0.44421554677647673
-0.02792,1217728441.0776381,-0.4450245779729475
-0.02791,1221759292.3219075,-0.42667068371335937
-0.0279,1225792298.8470192,-0.4036074035126372
-0.02789,1229827518.0762937,-0.38054412331191506
-0.02788,1233865007.4330542,-0.37300192329612547
-0.02787,1237904824.3406184,-0.36514837167011066
-0.02786,1241947026.2223089,-0.3606678538669729
-0.02785,1245991670.5014472,-0.3228859228101098
-0.02784,1250038814.6013541,-0.31135428270974874
-0.02783,1254088515.945351,-0.2961436978509845
-0.02782,1258140831.9567585,-0.27336341340090875
-0.02781,1262195820.058898,-0.24268133584853768
-0.0278,1266253537.6750925,-0.2075695218064992
-0.02779,1270314042.2286592,-0.20539595906443733
-0.02778,1274377391.1429214,-0.15182109665679183
-0.02777,1278443641.8412,-0.14991132130469384
-0.02776,1282512851.7468166,-0.13837968120433275
-0.02775,1286585078.2830918,-0.11556254088025604
-0.02774,1290660378.8733466,-0.08072148070252738
-0.02773,1294738810.9409022,-0.06918984060216632
-0.02772,1298820431.90908,-0.04612656040144429
-0.02771,1302905299.201202,-0.03466876226407685
-0.0277,1306993470.2405875,0.0
-0.02769,1311085002.450558,6.322799075996126e-17
-0.02768,1315179953.2544346,0.011270870433342977
-0.02767,1319278380.0755396,0.08174982127673414
-0.02766,1323380340.3371925,0.06846531968814569
-0.02765,1327485891.4627154,0.09245003270420481
-0.02764,1331595090.8754296,0.12846400486343923
-0.02763,1335707995.9986567,0.12711879496828166
-0.02762,1339824664.255716,0.1502313031443329
-0.02761,1343945153.0699294,0.1617875572323585
-0.0276,1348069519.8646183,0.15975241260567347
-0.02759,1352197822.0631037,0.18490006540840973
-0.02758,1356330117.0887063,0.19645631949643536
-0.02757,1360466462.364748,0.19398507244974636
-0.02756,1364606915.314549,0.20539595906443733
-0.02755,1368751533.3614311,0.24268133584853782
-0.02754,1372900373.9287171,0.25692800972687857
-0.02753,1377053494.4397244,0.2536960822079435
-0.02752,1381210952.3177762,0.2802851015202312
-0.02751,1385372804.9861932,0.2802851015202312
-0.0275,1389539109.8682969,0.26522772230830455
-0.02749,1393709924.3874083,0.2919636474169075
-0.02748,1397885305.9668481,0.2919636474169075
-0.02747,1402065312.0299377,0.2773500981126147
-0.02746,1406250000.0,0.2624503921378922
-0.02745,1410439687.0374408,0.27675936240866567
-0.02744,1414634606.406283,0.26579384402458905
-0.02743,1418834689.6852658,0.26579384402458905
-0.02742,1423039868.4531288,0.2802851015202312
-0.02741,1427250074.2886117,0.26860655562355484
-0.0274,1431465238.7704532,0.25692800972687857
-0.02739,1435685293.4773932,0.24524946383020227
-0.02738,1439910169.9881709,0.2168068456791283
-0.02737,1444139799.8815274,0.2195688276724866
-0.02736,1448374114.736199,0.21021382614017334
-0.02735,1452613046.1309264,0.17116329922036444
-0.02734,1456856525.6444488,0.17297460150541596
-0.02733,1461104484.8555064,0.1483415259909825
-0.02732,1465356855.3428378,0.14991132130469384
-0.02731,1469613568.6851826,0.1268480411039717
-0.0273,1473874556.4612803,0.10400628679223042
-0.02729,1478139750.249872,0.09225312080288846
-0.02728,1482409081.6296937,0.08174982127673414
-0.02727,1486682482.1794865,0.05839272948338152
-0.02726,1490959883.4779897,0.03503563769002891
-0.02725,1495241217.1039426,0.02335709179335261
-0.02724,1499526414.636085,0.0
-0.02723,1503815407.6531558,-0.03459492030108322
-0.02722,1508108127.7338948,-0.05778127044012808
-0.02721,1512404506.457041,-0.09128709291752764
-0.0272,1516704475.4013357,-0.09225312080288846
-0.02719,1521007966.1455147,-0.12711879496828166
-0.02718,1525314910.2683198,-0.11678545896676291
-0.02717,1529625239.3484893,-0.15182109665679183
-0.02716,1533938884.9647634,-0.18490006540840973
-0.02715,1538255778.6958811,-0.2075695218064992
-0.02714,1542575852.1205823,-0.21956882767248645
-0.02713,1546899036.8176055,-0.2536960822079434
-0.02712,1551225264.3656926,-0.27386127875258304
-0.02711,1555554466.3435793,-0.28890635220064015
-0.0271,1559886574.3300066,-0.31532073921025994
-0.02709,1564221519.9037142,-0.32699928510693627
-0.02708,1568559234.643441,-0.36514837167011066
-0.02707,1572899650.127927,-0.37655925828480163
-0.02706,1577242697.9359107,-0.3929126389928706
-0.02705,1581588309.6461327,-0.39707056048699396
-0.02704,1585936416.8373313,-0.42042765228034656
-0.02703,1590286951.088248,-0.4321061981770229
-0.02702,1594639843.977619,-0.45643546458763845
-0.02701,1598995027.0841851,-0.4497339639140815
-0.027,1603352431.9866858,-0.47925723781702034
-0.02699,1607711990.2638607,-0.4853626716970754
-0.02698,1612073633.494449,-0.4904989276604043
-0.02697,1616437293.2571898,-0.49066812443171126
-0.02696,1620802901.130823,-0.49691892578510105
-0.02695,1625170388.6940875,-0.5084751798731266
-0.02694,1629539687.5257244,-0.5073921644158867
-0.02693,1633910729.2044706,-0.5073921644158867
-0.02692,1638283445.3090663,-0.5073921644158867
-0.02691,1642657767.4182508,-0.5200314339611523
-0.0269,1647033627.1107645,-0.5021774735570806
-0.02689,1651410955.9653456,-0.5134898976610932
-0.02688,1655789685.560734,-0.49691892578510105
-0.02687,1660169747.4756691,-0.49691892578510105
-0.02686,1664551073.2888918,-0.47882038176372804
-0.02685,1668933594.5791388,-0.4853626716970754
-0.02684,1673317242.9251502,-0.46225016352102427
-0.02683,1677701949.9056659,-0.4554632899703755
-0.02682,1682087647.099425,-0.45069390943299864
-0.02681,1686474266.0851676,-0.4321061981770229
-0.0268,1690861738.4416325,-0.40874910638367024
-0.02679,1695249995.7475593,-0.4036074035126372
-0.02678,1699638969.581687,-0.38135638490484497
-0.02677,1704028591.5227573,-0.37371346869364136
-0.02676,1708418793.1495054,-0.369012483211554
-0.02675,1712809506.0406735,-0.3351313685527426
-0.02674,1717200661.775,-0.3228859228101098
-0.02673,1721592191.9312248,-0.3004626062886658
-0.02672,1725984028.088087,-0.26860655562355473
-0.02671,1730376101.8243263,-0.24216444210758228
-0.0267,1734768344.7186818,-0.24268133584853768
-0.02669,1739160688.3498945,-0.2168068456791283
-0.02668,1743553064.296701,-0.17334381132038412
-0.02667,1747945404.1378417,-0.17334381132038412
-0.02666,1752337639.4520564,-0.12846400486343923
-0.02665,1756729701.8180845,-0.11556254088025604
-0.02664,1761121522.8146653,-0.081749821276734
-0.02663,1765513034.020538,-0.08006407690254351
-0.02662,1769904167.0144424,-0.04612656040144429
-0.02661,1774294853.3751173,-0.034232659844072914
-0.0266,1778685024.6813042,0.0
-0.02659,1783074612.511739,0.01141088661469097
-0.02658,1787463548.445163,0.04612656040144429
-0.02657,1791851764.0603154,0.05718862635895974
-0.02656,1796239190.9359355,0.09225312080288846
-0.02655,1800625760.6507628,0.11531640100361061
-0.02654,1805011404.7835367,0.11410886614690958
-0.02653,1809396054.9129965,0.14991132130469384
-0.02652,1813779642.6178832,0.13552618543578768
-0.02651,1818162099.4769335,0.17116329922036444
-0.0265,1822543357.0688872,0.1825741858350554
-0.02649,1826923346.972485,0.20539595906443733
-0.02648,1831302000.7664657,0.21910116190686027
-0.02647,1835679250.0295687,0.22821773229381928
-0.02646,1840055026.3405333,0.2401922307076308
-0.02645,1844429261.278099,0.26522772230830455
-0.02644,1848801886.421005,0.2624503921378922
-0.02643,1853172833.3479927,0.2919636474169075
-0.02642,1857542033.637798,0.27450540652300665
-0.02641,1861909418.869162,0.27386127875258315
-0.0264,1866274920.6208243,0.27386127875258315
-0.02639,1870638470.4715238,0.2852721653672739
-0.02638,1875000000.0,0.30046260628866567
-0.02637,1879361971.4475455,0.2852721653672739
-0.02636,1883726844.1884499,0.28890635220064026
-0.02635,1888094545.500949,0.25975852208525985
-0.02634,1892465002.663275,0.28890635220064026
-0.02633,1896838142.953665,0.2630676812512147
-0.02632,1901213893.6503537,0.2510395055232012
-0.02631,1905592182.0315757,0.26579384402458905
-0.0263,1909972935.3755667,0.2542375899365634
-0.02629,1914356080.9605608,0.22875450543583886
-0.02628,1918741546.0647943,0.2173167801640469
-0.02627,1923129257.9665012,0.19398507244974636
-0.02626,1927519143.9439182,0.19645631949643536
-0.02625,1931911131.2752774,0.19902448496111
-0.02624,1936305147.2388155,0.13552618543578768
-0.02623,1940701119.1127667,0.13725270326150327
-0.02622,1945098974.1753674,0.14048787173725408
-0.02621,1949498639.7048516,0.10293952744612742
-0.0262,1953900042.9794545,0.08111071056538122
-0.02619,1958303111.2774112,0.057054433073454855
-0.02618,1962707771.8769584,0.034313175815375845
-0.02617,1967113952.0563273,0.01143772527179195
-0.02616,1971521579.0937552,0.0
-0.02615,1975930580.2674773,-0.011556254088025616
-0.02614,1980340882.855728,-0.06776309271789391
-0.02613,1984752414.1367426,-0.08111071056538122
-0.02612,1989165101.3887556,-0.11437725271791936
-0.02611,1993578871.8900027,-0.11587244366483036
-0.0261,1997993652.9187188,-0.15811388300841897
-0.02609,2002409371.7531402,-0.17334381132038412
-0.02608,2006825955.6714993,-0.17560983967156762
-0.02607,2011243331.9520316,-0.20801257358446096
-0.02606,2015661427.8729732,-0.24333213169614376
-0.02605,2020080170.7125587,-0.2665066204291099
-0.02604,2024499487.7490234,-0.2973808570665904
-0.02603,2028919306.2606018,-0.3202563076101743
-0.02602,2033339553.5255291,-0.34313175815375824
-0.02601,2037760156.822042,-0.3395123566983641
-0.026,2042181043.4283717,-0.36292700198790634
-0.02599,2046602140.622756,-0.3863416472774487
-0.02598,2051023375.6834292,-0.3980489699222199
-0.02597,2055444675.8886266,-0.40975629256699103
-0.02596,2059865968.5165825,-0.42758140125694744
-0.02595,2064287180.845533,-0.4403152859263555
-0.02594,2068708240.153712,-0.46348977465932156
-0.02593,2073129073.7193553,-0.47507701902580457
-0.02592,2077549608.8206992,-0.47507701902580457
-0.02591,2081969772.7359755,-0.47507701902580457
-0.0259,2086389492.7434213,-0.4853626716970754
-0.02589,2090808696.1212704,-0.4866642633922876
-0.02588,2095227310.1477592,-0.5146976372306372
-0.02587,2099645262.101122,-0.49825150775877064
-0.02586,2104062479.259594,-0.49691892578510105
-0.02585,2108478888.9014096,-0.49170755108038927
-0.02584,2112894418.3048062,-0.5034148737251605
-0.02583,2117308994.7480154,-0.49825150775877064
-0.02582,2121722545.509274,-0.49691892578510105
-0.02581,2126134997.8668168,-0.49170755108038927
-0.0258,2130546279.0988784,-0.4803844614152614
-0.02579,2134956316.483694,-0.4682929057908469
-0.02578,2139365037.2994993,-0.4682929057908469
-0.02577,2143772368.824529,-0.45750901087167756
-0.02576,2148178238.337017,-0.4403152859263555
